ChEBI_ID
168790
168346
177116
187271
185143
168048
186650
181150
185615
193487
193325
185564
184544
193450
184682
193273
184656
168975
193481
184519
184533
181767
185414
168119
184530
140097
140099
191504
140100
168769
187513
187044
179276
184510
202014
177939
197150
175614
196370
196399
196626
196387
192027
193198
196316
192924
184929
186819
185807
186955
197021
193268
184538
168129
176093
176372
187995
185309
184493
140120
169388
169094
187985
186093
191974
191525
143040
182986
188004
181620
187823
186815
188163
184568
197001
189510
166640
185084
176363
136613
191567
185408
186068
180423
196365
191797
176134
167531
184679
175930
192409
175062
179169
220089
220094
169352
175776
72576
176167
188021
191687
188000
169439
184770
186393
196401
140118
174887
172830
191758
140090
176225
191425
190868
183907
140125
179854
191740
174457
191465
186114
191665
169079
192015
191437
187017
193316
192963
191418
191435
187617
167982
168528
186053
187983
175210
166600
197202
185101
23086
173296
199045
184566
184743
191485
179453
181638
181485
188110
169906
169856
197183
176222
131760
176367
184997
169209
184917
174460
140763
192417
219077
175995
197713
185258
191684
179856
184452
184548
196639
182926
72577
192421
187574
189019
191985
180875
186025
185565
169205
169736
174370
174446
175933
179454
186990
137835
166616
140149
192928
176179
185728
196629
71230
178318
174556
174736
175813
174734
197076
176373
135374
174812
188752
172703
176220
176378
176381
168666
186554
186145
197019
168515
187135
137452
191722
176870
185977
168186
166617
140772
181687
149599
169048
188298
186936
190748
168979
186238
179861
179860
196638
185921
176251
168352
186748
169773
168001
191521
173135
192422
192424
177697
174709
184653
187266
187530
47916
72720
72709
205694
168115
174885
189738
184737
191980
182983
174551
196372
168299
177943
191500
191972
168044
178241
190104
185402
186423
196409
193206
192430
186754
166627
176260
169307
176243
180151
185662
178307
166611
185709
168541
191046
186794
174861
174725
177960
189521
184643
185136
187827
186600
191048
177255
172612
166612
189729
192003
189730
175619
185246
192520
186435
184487
180427
196378
196377
180426
182687
192432
135840
179642
197227
184978
185050
185482
177065
175782
185784
73233
188563
193367
189229
178235
175802
191743
183923
166628
187800
197236
187024
179872
196627
179852
196634
186774
174882
50753
177954
184142
187556
197171
140096
186485
176168
169052
192914
196633
169277
179855
196635
191708
192899
187289
192902
187723
187273
186210
178155
184963
168565
197247
192881
184942
185018
184521
191721
192434
189739
197002
191482
192854
191975
180828
197201
177949
184564
176377
183365
192427
189462
169010
196402
191696
168532
174740
191671
191747
168547
187857
188109
197176
175779
191651
189812
176219
174582
180786
189941
173166
191682
167532
191641
192852
169350
173149
167533
176169
175610
185178
184915
166629
168207
184692
184178
188341
187121
191731
172788
187447
184755
169909
188342
192836
169100
168548
186113
192932
192032
191790
191824
191719
180780
192436
177952
192046
197147
186379
191809
191695
197087
192943
139409
169894
191442
178156
173303
168037
178157
191842
168296
186939
167534
196982
185647
185334
169525
176092
136619
192023
193271
185607
191982
186532
185227
140101
187862
186163
185372
176671
191788
191834
192942
185458
197081
176244
184839
186062
196995
191801
185416
169021
136617
169537
192429
139411
189575
189129
182383
177076
166639
188948
176062
171678
175909
175772
139417
186188
176665
180250
186229
192438
167966
167951
197043
187034
184481
185867
185602
187188
168737
168213
192938
189496
190327
190787
192063
191843
188116
193222
189500
190796
168081
191702
186219
184607
187792
169107
184556
184497
173298
186398
191629
187786
176124
191643
197016
191991
186783
197022
188103
186901
190073
187745
197253
188126
166632
168225
168414
197214
169167
185056
184788
187059
186105
168675
169306
197061
187521
180806
188114
197095
167536
176375
167535
169389
169289
176360
192433
169386
179868
176170
185865
178334
189126
192954
185958
169541
191471
181799
167827
191552
191659
168012
184781
196321
196322
179320
187593
191793
196625
134704
157727
168763
187181
192442
188294
188085
140128
168410
136620
191819
168235
192437
184590
168023
166633
177981
168150
186092
191556
114788
193211
196637
173160
176386
178313
193229
216192
183818
172810
184078
190067
191528
190121
190023
169483
71971
191686
191794
191812
191634
185110
180149
191783
166634
187119
186553
179867
185888
186432
169585
168928
196990
197096
168295
140092
169012
169551
183010
191444
168162
186421
135742
185001
196636
140137
192004
168683
188285
192441
169268
191737
176352
143043
192443
176111
168831
168331
168273
140117
186559
190087
192448
176112
192035
187625
184717
187649
185236
140400
168204
182131
192045
191455
192869
184854
197057
189815
176103
189581
191452
140127
184667
191993
182981
188331
166636
168318
190091
166637
188956
26377
168189
184166
191507
168425
178179
185242
192872
168270
193490
169654
185671
191744
179271
192455
179270
184649
184665
191661
192454
192845
169273
187290
192964
190096
186358
187766
186286
169871
176235
190088
197193
188254
168829
191768
192864
191432
197038
168686
168136
169579
188322
177072
180893
173304
167916
176246
177937
197069
192959
176247
140107
169481
191810
185492
177992
188308
197223
188101
176248
186782
143037
136621
182702
191906
192456
190033
140108
196998
173305
188256
187022
186257
140106
186799
185022
186472
186012
191978
192389
192886
191817
191841
131700
167112
191132
191433
197162
189427
192871
184695
168233
191811
168894
197072
176223
191757
197063
185442
192850
168223
140102
197198
185297
140103
197163
197059
71543
176240
185631
186512
197154
187243
216187
192457
137496
185111
174867
196371
191845
177069
192882
197135
169275
186441
184542
187390
184795
178182
185185
169545
185138
189452
187504
186535
192891
178577
175612
186377
173259
190914
191673
192235
191670
192459
169144
185670
197027
179858
179857
179866
192841
191469
178185
191713
175611
193250
175018
185880
197252
185211
187493
186029
177073
192639
192895
174854
187850
191967
191426
167539
180258
187526
137745
193934
176127
192519
192522
192521
187359
181465
197121
168362
192918
183022
192962
186176
166638
190330
192056
178190
188166
168402
185347
176371
190324
174529
187389
166619
185008
191968
197166
189449
169520
140769
168665
185777
187512
169427
186806
168228
185800
169075
185430
186380
186024
196985
168768
176365
189451
168152
185530
193321
182558
183328
175322
174393
169201
187775
168981
168755
180717
185194
184611
